Time_s,Temp_C,Signal_uV
44.50130476069012,537.8416632515443,-14.579051609746848
44.60130769273661,537.8583304068853,-14.579051983697022
44.701310624783105,537.8749975622264,-14.579052357877844
44.8013135568296,537.8916647175676,-14.579052732289327
44.9013164888761,537.9083318729087,-14.579053106931482
45.00131942092259,537.9249990282497,-14.579053481804326
45.101322352969085,537.9416661835908,-14.579053856907867
45.20132528501558,537.9583333389319,-14.57905423224212
45.30132821706207,537.975000494273,-14.579054607807098
45.40133114910857,537.991667649614,-14.579054983602814
45.501334081155065,538.0083348049551,-14.579055359629281
45.60133701320156,538.0250019602962,-14.579055735886511
45.70133994524805,538.0416691156373,-14.57905611237452
45.801342877294545,538.0583362709783,-14.579056489093317
45.901345809341045,538.0750034263194,-14.579056866042917
46.00134874138754,538.0916705816605,-14.579057243223332
46.10135167343403,538.1083377370016,-14.579057620634577
46.201354605480525,538.1250048923426,-14.579057998276662
46.30135753752702,538.1416720476838,-14.5790583761496
46.40136046957352,538.1583392030249,-14.579058754253408
46.50136340162001,538.175006358366,-14.579059132588094
46.601366333666505,538.191673513707,-14.579059511153673
46.701369265713,538.2083406690481,-14.579059889950159
46.80137219775949,538.2250078243892,-14.579060268977564
46.90137512980599,538.2416749797303,-14.5790606482359
47.001378061852485,538.2583421350713,-14.579061027725182
47.10138099389898,538.2750092904124,-14.579061407445419
47.20138392594547,538.2916764457535,-14.579061787396629
47.301386857991965,538.3083436010946,-14.57906216757882
47.401389790038465,538.3250107564356,-14.579062547992011
47.50139272208496,538.3416779117767,-14.579062928636208
47.60139565413145,538.3583450671179,-14.57906330951143
47.701398586177945,538.375012222459,-14.579063690617685
47.80140151822444,538.3916793778,-14.57906407195499
47.90140445027093,538.4083465331411,-14.579064453523356
48.00140738231743,538.4250136884822,-14.579064835322795
48.101410314363925,538.4416808438233,-14.579065217353321
48.20141324641042,538.4583479991643,-14.579065599614948
48.30141617845691,538.4750151545054,-14.579065982107688
48.401419110503404,538.4916823098465,-14.579066364831553
48.501422042549905,538.5083494651876,-14.579066747786557
48.6014249745964,538.5250166205287,-14.579067130972712
48.70142790664289,538.5416837758697,-14.579067514390033
48.801430838689384,538.5583509312108,-14.57906789803853
48.90143377073588,538.575018086552,-14.57906828191822
49.00143670278238,538.591685241893,-14.57906866602911
49.10143963482887,538.6083523972341,-14.579069050371219
49.201442566875365,538.6250195525752,-14.579069434944557
49.30144549892186,538.6416867079163,-14.579069819749137
49.40144843096835,538.6583538632574,-14.579070204784973
49.50145136301485,538.6750210185984,-14.579070590052076
49.601454295061345,538.6916881739395,-14.57907097555046
49.70145722710784,538.7083553292806,-14.579071361280139
49.80146015915433,538.7250224846217,-14.579071747241125
49.901463091200824,538.7416896399627,-14.57907213343343
50.001466023247325,538.7583567953038,-14.57907251985707
50.10146895529382,538.7750239506449,-14.579072906512053
50.20147188734031,538.791691105986,-14.579073293398398
50.301474819386804,538.808358261327,-14.579073680516112
50.4014777514333,538.8250254166682,-14.579074067865212
50.5014806834798,538.8416925720093,-14.57907445544571
50.60148361552629,538.8583597273504,-14.579074843257619
50.701486547572785,538.8750268826914,-14.579075231300951
50.80148947961928,538.8916940380325,-14.57907561957572
50.90149241166577,538.9083611933736,-14.579076008081937
51.00149534371227,538.9250283487147,-14.57907639681962
51.101498275758765,538.9416955040557,-14.579076785788775
51.20150120780526,538.9583626593968,-14.57907717498942
51.30150413985175,538.9750298147379,-14.579077564421567
51.401507071898244,538.991696970079,-14.579077954085227
51.501510003944745,539.00836412542,-14.579078343980415
51.60151293599124,539.0250312807611,-14.57907873410714
51.70151586803773,539.0416984361023,-14.579079124465423
51.801518800084224,539.0583655914434,-14.57907951505527
51.90152173213072,539.0750327467844,-14.579079905876696
52.00152466417722,539.0916999021255,-14.579080296929716
52.10152759622371,539.1083670574666,-14.57908068821434
52.201530528270204,539.1250342128077,-14.579081079730582
52.3015334603167,539.1417013681487,-14.579081471478455
52.40153639236319,539.1583685234898,-14.579081863457972
52.50153932440969,539.1750356788309,-14.579082255669146
52.601542256456185,539.191702834172,-14.57908264811199
52.70154518850268,539.208369989513,-14.579083040786516
52.80154812054917,539.2250371448541,-14.57908343369274
52.901551052595664,539.2417043001952,-14.57908382683067
53.001553984642165,539.2583714555363,-14.579084220200325
53.10155691668866,539.2750386108773,-14.579084613801713
53.20155984873515,539.2917057662185,-14.57908500763485
53.301562780781644,539.3083729215596,-14.579085401699746
53.40156571282814,539.3250400769007,-14.579085795996416
53.50156864487464,539.3417072322417,-14.579086190524874
53.60157157692113,539.3583743875828,-14.57908658528513
53.701574508967624,539.3750415429239,-14.579086980277202
53.80157744101412,539.391708698265,-14.579087375501096
53.90158037306061,539.408375853606,-14.57908777095683
54.00158330510711,539.4250430089471,-14.579088166644416
54.101586237153604,539.4417101642882,-14.579088562563866
54.2015891692001,539.4583773196293,-14.579088958715195
54.30159210124659,539.4750444749703,-14.579089355098413
54.401595033293084,539.4917116303114,-14.579089751713536
54.501597965339585,539.5083787856526,-14.579090148560573
54.60160089738608,539.5250459409937,-14.579090545639541
54.70160382943257,539.5417130963347,-14.579090942950453
54.801606761479064,539.5583802516758,-14.579091340493319
54.90160969352556,539.5750474070169,-14.579091738268152
55.00161262557205,539.591714562358,-14.57909213627497
55.10161555761855,539.608381717699,-14.579092534513778
55.201618489665044,539.6250488730401,-14.579092932984597
55.30162142171154,539.6417160283812,-14.579093331687435
55.40162435375803,539.6583831837223,-14.579093730622306
55.501627285804524,539.6750503390633,-14.579094129789224
55.601630217851024,539.6917174944044,-14.579094529188202
55.70163314989752,539.7083846497455,-14.579094928819252
55.80163608194401,539.7250518050867,-14.579095328682387
55.901639013990504,539.7417189604276,-14.57909572877762
